Timestamp,P&L,Position,Window,Specification,T_years,tau_months,ChnLen,StpPct,Equity,Drawdown
2022-07-01 09:05:00,2339.999999999975,-1,1,T4_tau6,4,6,500,0.005,102339.99999999997,0.0
2022-07-01 09:10:00,-60.000000000002274,-1,1,T4_tau6,4,6,500,0.005,102279.99999999997,-60.0
2022-07-01 09:15:00,120.00000000000455,-1,1,T4_tau6,4,6,500,0.005,102399.99999999997,0.0
2022-07-01 09:20:00,100.00000000002274,-1,1,T4_tau6,4,6,500,0.005,102500.0,0.0
2022-07-01 09:25:00,19.99999999998181,-1,1,T4_tau6,4,6,500,0.005,102519.99999999999,0.0
2022-07-01 09:30:00,19.99999999998181,-1,1,T4_tau6,4,6,500,0.005,102539.99999999997,0.0
2022-07-01 09:35:00,-19.99999999998181,-1,1,T4_tau6,4,6,500,0.005,102519.99999999999,-19.999999999985448
2022-07-01 09:40:00,-160.000000000025,-1,1,T4_tau6,4,6,500,0.005,102359.99999999996,-180.00000000001455
2022-07-01 09:45:00,140.0000000000432,-1,1,T4_tau6,4,6,500,0.005,102500.0,-39.999999999970896
2022-07-01 09:50:00,159.99999999996817,-1,1,T4_tau6,4,6,500,0.005,102659.99999999997,0.0
2022-07-01 09:55:00,-39.99999999996362,-1,1,T4_tau6,4,6,500,0.005,102620.0,-39.999999999970896
2022-07-01 10:00:00,-0.0,-1,1,T4_tau6,4,6,500,0.005,102620.0,-39.999999999970896
2022-07-01 10:05:00,19.99999999998181,-1,1,T4_tau6,4,6,500,0.005,102639.99999999999,-19.999999999985448
2022-07-01 10:10:00,-60.000000000002274,-1,1,T4_tau6,4,6,500,0.005,102579.99999999999,-79.99999999998545
2022-07-01 10:15:00,-79.99999999998408,-1,1,T4_tau6,4,6,500,0.005,102500.0,-159.9999999999709
2022-07-01 10:20:00,-0.0,-1,1,T4_tau6,4,6,500,0.005,102500.0,-159.9999999999709
2022-07-01 10:25:00,-0.0,-1,1,T4_tau6,4,6,500,0.005,102500.0,-159.9999999999709
2022-07-01 10:30:00,-0.0,-1,1,T4_tau6,4,6,500,0.005,102500.0,-159.9999999999709
2022-07-01 10:35:00,-80.00000000004093,-1,1,T4_tau6,4,6,500,0.005,102419.99999999996,-240.00000000001455
2022-07-01 10:40:00,-0.0,-1,1,T4_tau6,4,6,500,0.005,102419.99999999996,-240.00000000001455
2022-07-01 10:45:00,20.000000000038654,-1,1,T4_tau6,4,6,500,0.005,102440.0,-219.9999999999709
2022-07-01 10:50:00,-20.000000000038654,-1,1,T4_tau6,4,6,500,0.005,102419.99999999996,-240.00000000001455
2022-07-01 10:55:00,-0.0,-1,1,T4_tau6,4,6,500,0.005,102419.99999999996,-240.00000000001455
2022-07-01 11:00:00,260.00000000004775,-1,1,T4_tau6,4,6,500,0.005,102680.0,0.0
2022-07-01 11:05:00,-0.0,-1,1,T4_tau6,4,6,500,0.005,102680.0,0.0
2022-07-01 11:10:00,-20.000000000038654,-1,1,T4_tau6,4,6,500,0.005,102659.99999999997,-20.000000000029104
2022-07-01 11:15:00,100.00000000002274,-1,1,T4_tau6,4,6,500,0.005,102759.99999999999,0.0
2022-07-01 11:20:00,-100.00000000002274,-1,1,T4_tau6,4,6,500,0.005,102659.99999999997,-100.00000000001455
