Timestamp,P&L,Position,Window,Specification,T_years,tau_months,ChnLen,StpPct,Equity,Drawdown
2024-07-01 11:40:00,0.0,0,1,T6_tau3,6,3,640,0.005,100000.0,0.0
2024-07-01 11:45:00,0.0,0,1,T6_tau3,6,3,640,0.005,100000.0,0.0
2024-07-01 11:50:00,0.0,0,1,T6_tau3,6,3,640,0.005,100000.0,0.0
2024-07-01 11:55:00,0.0,0,1,T6_tau3,6,3,640,0.005,100000.0,0.0
2024-07-01 12:00:00,0.0,0,1,T6_tau3,6,3,640,0.005,100000.0,0.0
2024-07-01 12:05:00,0.0,0,1,T6_tau3,6,3,640,0.005,100000.0,0.0
2024-07-01 12:10:00,0.0,0,1,T6_tau3,6,3,640,0.005,100000.0,0.0
2024-07-01 12:15:00,0.0,0,1,T6_tau3,6,3,640,0.005,100000.0,0.0
2024-07-01 12:20:00,0.0,0,1,T6_tau3,6,3,640,0.005,100000.0,0.0
2024-07-01 12:25:00,0.0,0,1,T6_tau3,6,3,640,0.005,100000.0,0.0
2024-07-01 12:30:00,0.0,0,1,T6_tau3,6,3,640,0.005,100000.0,0.0
2024-07-01 12:35:00,0.0,0,1,T6_tau3,6,3,640,0.005,100000.0,0.0
2024-07-01 12:40:00,0.0,0,1,T6_tau3,6,3,640,0.005,100000.0,0.0
2024-07-01 12:45:00,0.0,0,1,T6_tau3,6,3,640,0.005,100000.0,0.0
2024-07-01 12:50:00,0.0,0,1,T6_tau3,6,3,640,0.005,100000.0,0.0
2024-07-01 12:55:00,0.0,0,1,T6_tau3,6,3,640,0.005,100000.0,0.0
2024-07-01 13:00:00,0.0,0,1,T6_tau3,6,3,640,0.005,100000.0,0.0
2024-07-01 13:05:00,0.0,0,1,T6_tau3,6,3,640,0.005,100000.0,0.0
2024-07-01 13:10:00,0.0,0,1,T6_tau3,6,3,640,0.005,100000.0,0.0
2024-07-01 13:15:00,0.0,0,1,T6_tau3,6,3,640,0.005,100000.0,0.0
2024-07-01 13:20:00,0.0,0,1,T6_tau3,6,3,640,0.005,100000.0,0.0
2024-07-01 13:25:00,0.0,0,1,T6_tau3,6,3,640,0.005,100000.0,0.0
2024-07-01 13:30:00,0.0,0,1,T6_tau3,6,3,640,0.005,100000.0,0.0
2024-07-01 13:35:00,-0.0,0,1,T6_tau3,6,3,640,0.005,100000.0,0.0
2024-07-01 13:40:00,0.0,0,1,T6_tau3,6,3,640,0.005,100000.0,0.0
2024-07-01 13:45:00,-0.0,0,1,T6_tau3,6,3,640,0.005,100000.0,0.0
2024-07-01 13:50:00,0.0,0,1,T6_tau3,6,3,640,0.005,100000.0,0.0
2024-07-01 13:55:00,0.0,0,1,T6_tau3,6,3,640,0.005,100000.0,0.0
